y_val,y_pred_dummy
14355,29589.66334546848
35074,29589.66334546848
20309,29589.66334546848
21360,29589.66334546848
9369,29589.66334546848
3744,29589.66334546848
19252,29589.66334546848
19757,29589.66334546848
6760,29589.66334546848
8434,29589.66334546848
54780,29589.66334546848
11704,29589.66334546848
16378,29589.66334546848
31794,29589.66334546848
11190,29589.66334546848
10341,29589.66334546848
26308,29589.66334546848
9067,29589.66334546848
7773,29589.66334546848
19578,29589.66334546848
7988,29589.66334546848
8911,29589.66334546848
12471,29589.66334546848
15337,29589.66334546848
13180,29589.66334546848
29933,29589.66334546848
27470,29589.66334546848
8277,29589.66334546848
16169,29589.66334546848
9104,29589.66334546848
16544,29589.66334546848
13890,29589.66334546848
13666,29589.66334546848
13116,29589.66334546848
12461,29589.66334546848
13607,29589.66334546848
21542,29589.66334546848
16476,29589.66334546848
13285,29589.66334546848
21462,29589.66334546848
10837,29589.66334546848
5047,29589.66334546848
16657,29589.66334546848
5357,29589.66334546848
11648,29589.66334546848
7963,29589.66334546848
12472,29589.66334546848
24629,29589.66334546848
32007,29589.66334546848
19952,29589.66334546848
12602,29589.66334546848
12190,29589.66334546848
4198,29589.66334546848
13110,29589.66334546848
25121,29589.66334546848
21053,29589.66334546848
57216,29589.66334546848
32190,29589.66334546848
17758,29589.66334546848
30393,29589.66334546848
17038,29589.66334546848
25858,29589.66334546848
29673,29589.66334546848
21198,29589.66334546848
15078,29589.66334546848
9202,29589.66334546848
33124,29589.66334546848
25416,29589.66334546848
21586,29589.66334546848
28454,29589.66334546848
15880,29589.66334546848
13335,29589.66334546848
10924,29589.66334546848
36115,29589.66334546848
13245,29589.66334546848
38439,29589.66334546848
9728,29589.66334546848
13966,29589.66334546848
22443,29589.66334546848
4435,29589.66334546848
36987,29589.66334546848
14078,29589.66334546848
15078,29589.66334546848
27838,29589.66334546848
24671,29589.66334546848
13433,29589.66334546848
19633,29589.66334546848
17501,29589.66334546848
24704,29589.66334546848
15650,29589.66334546848
14196,29589.66334546848
13367,29589.66334546848
32436,29589.66334546848
12195,29589.66334546848
21383,29589.66334546848
42647,29589.66334546848
40016,29589.66334546848
16054,29589.66334546848
15651,29589.66334546848
20593,29589.66334546848
17948,29589.66334546848
36106,29589.66334546848
19807,29589.66334546848
21359,29589.66334546848
67303,29589.66334546848
13075,29589.66334546848
35945,29589.66334546848
68041,29589.66334546848
49788,29589.66334546848
19683,29589.66334546848
20211,29589.66334546848
13346,29589.66334546848
11153,29589.66334546848
34715,29589.66334546848
18659,29589.66334546848
12633,29589.66334546848
22249,29589.66334546848
29829,29589.66334546848
36411,29589.66334546848
26724,29589.66334546848
49476,29589.66334546848
25113,29589.66334546848
23878,29589.66334546848
14040,29589.66334546848
13624,29589.66334546848
19525,29589.66334546848
25809,29589.66334546848
13336,29589.66334546848
9894,29589.66334546848
33720,29589.66334546848
29307,29589.66334546848
37182,29589.66334546848
23681,29589.66334546848
31409,29589.66334546848
24670,29589.66334546848
15286,29589.66334546848
33428,29589.66334546848
20038,29589.66334546848
12403,29589.66334546848
23895,29589.66334546848
20550,29589.66334546848
36412,29589.66334546848
40531,29589.66334546848
21669,29589.66334546848
69034,29589.66334546848
34260,29589.66334546848
13216,29589.66334546848
15149,29589.66334546848
23909,29589.66334546848
26830,29589.66334546848
21518,29589.66334546848
31485,29589.66334546848
73217,29589.66334546848
31625,29589.66334546848
64864,29589.66334546848
44979,29589.66334546848
46717,29589.66334546848
27186,29589.66334546848
51500,29589.66334546848
33881,29589.66334546848
17888,29589.66334546848
13815,29589.66334546848
21058,29589.66334546848
18221,29589.66334546848
11618,29589.66334546848
19858,29589.66334546848
39456,29589.66334546848
11189,29589.66334546848
33303,29589.66334546848
25289,29589.66334546848
42382,29589.66334546848
31514,29589.66334546848
9379,29589.66334546848
27629,29589.66334546848
14974,29589.66334546848
14065,29589.66334546848
55957,29589.66334546848
20847,29589.66334546848
15979,29589.66334546848
13266,29589.66334546848
17749,29589.66334546848
23796,29589.66334546848
32708,29589.66334546848
32188,29589.66334546848
46232,29589.66334546848
74767,29589.66334546848
17104,29589.66334546848
14524,29589.66334546848
69350,29589.66334546848
14422,29589.66334546848
25076,29589.66334546848
23462,29589.66334546848
24815,29589.66334546848
81658,29589.66334546848
14770,29589.66334546848
35323,29589.66334546848
23446,29589.66334546848
24846,29589.66334546848
25542,29589.66334546848
20914,29589.66334546848
52280,29589.66334546848
23664,29589.66334546848
18821,29589.66334546848
27061,29589.66334546848
37549,29589.66334546848
27801,29589.66334546848
34068,29589.66334546848
35869,29589.66334546848
27703,29589.66334546848
34729,29589.66334546848
48774,29589.66334546848
22311,29589.66334546848
15989,29589.66334546848
18783,29589.66334546848
10448,29589.66334546848
13130,29589.66334546848
26804,29589.66334546848
31574,29589.66334546848
29098,29589.66334546848
54636,29589.66334546848
35417,29589.66334546848
15438,29589.66334546848
29932,29589.66334546848
17476,29589.66334546848
15720,29589.66334546848
35111,29589.66334546848
30732,29589.66334546848
50367,29589.66334546848
34972,29589.66334546848
34152,29589.66334546848
39904,29589.66334546848
